"","site_id","participant_id","condition","session","workout","exercise","set_type","weight","reps"
"6176",13,19,"high",35,NA,"medx leg ext.","direct",NA,NA
"6177",13,19,"high",35,NA,"medx leg press - squat","direct",NA,NA
"6178",13,19,"high",35,NA,"medx seated leg curl","direct",NA,NA
"6179",13,19,"high",35,NA,"medx seated row","indirect",NA,NA
"6180",13,19,"high",35,NA,"naut. 2st overhead press","indirect",NA,NA
"6181",13,19,"high",35,NA,"split stance biceps curl","direct",NA,NA
"6182",13,19,"high",36,NA,"db incline hammer curl","direct",NA,NA
"6183",13,19,"high",36,NA,"db romanian deadlift","direct",NA,NA
"6184",13,19,"high",36,NA,"db supine triceps ext.","direct",NA,NA
"6185",13,19,"high",36,NA,"hammer wpd","indirect",NA,NA
"6186",13,19,"high",36,NA,"medx chest press","indirect",NA,NA
"6187",13,19,"high",36,NA,"medx leg ext.","direct",NA,NA
"6188",13,19,"high",36,NA,"medx leg press - squat","direct",NA,NA
"6189",13,19,"high",36,NA,"medx seated leg curl","direct",NA,NA
"6190",13,19,"high",36,NA,"medx seated row","indirect",NA,NA
"6191",13,19,"high",36,NA,"naut. 2st overhead press","indirect",NA,NA
"6192",13,19,"high",36,NA,"split stance biceps curl","direct",NA,NA
"6193",12,20,"low",1,"B","db incline hammer curl","direct",12,6
"6194",12,20,"low",1,"B","db romanian deadlift","direct",30,8
"6195",12,20,"low",1,"B","db seated triceps (french press)","direct",15,8
"6196",12,20,"low",1,"A","db supine triceps ext.","direct",12,3
"6197",12,20,"low",1,"A","medx chest press","indirect",132,12
"6198",12,20,"low",1,"A","medx leg press - squat","direct",170,19
"6199",12,20,"low",1,"A","medx prone leg curl","direct",98,12
"6200",12,20,"low",1,"B","medx seated row","indirect",140,7
"6201",12,20,"low",1,"A","naut. power plus leg ext.","direct",65,7
"6202",12,20,"low",1,"B","naut. power plus ohp","indirect",7.5,10
"6203",12,20,"low",1,"A","split stance biceps curl","direct",12,7
"6204",12,20,"low",2,"B","db incline hammer curl","direct",12,7
"6205",12,20,"low",2,"B","db romanian deadlift","direct",30,9
"6206",12,20,"low",2,"B","db seated triceps (french press)","direct",15,8
"6207",12,20,"low",2,"A","db supine triceps ext.","direct",8,7
"6208",12,20,"low",2,"A","medx chest press","indirect",138,9
"6209",12,20,"low",2,"A","medx leg press - squat","direct",204,10
"6210",12,20,"low",2,"A","medx prone leg curl","direct",104,8
"6211",12,20,"low",2,"B","medx seated row","indirect",140,8
"6212",12,20,"low",2,"A","naut. power plus leg ext.","direct",65,7
"6213",12,20,"low",2,"B","naut. power plus ohp","indirect",10,7
"6214",12,20,"low",2,"A","split stance biceps curl","direct",12,6
"6215",12,20,"low",3,"B","db incline hammer curl","direct",10,4
"6216",12,20,"low",3,"B","db romanian deadlift","direct",30,11
"6217",12,20,"low",3,"B","db seated triceps (french press)","direct",15,4
"6218",12,20,"low",3,"A","db supine triceps ext.","direct",8,10
"6219",12,20,"low",3,"A","medx chest press","indirect",138,9
"6220",12,20,"low",3,"A","medx leg press - squat","direct",210,11
"6221",12,20,"low",3,"A","medx prone leg curl","direct",104,7
"6222",12,20,"low",3,"B","medx seated row","indirect",140,9
"6223",12,20,"low",3,"A","naut. power plus leg ext.","direct",65,8
"6224",12,20,"low",3,"B","naut. power plus ohp","indirect",10,10
"6225",12,20,"low",3,"A","split stance biceps curl","direct",12,6
"6226",12,20,"low",4,"B","db incline hammer curl","direct",12,4
"6227",12,20,"low",4,"B","db romanian deadlift","direct",35,7
"6228",12,20,"low",4,"B","db seated triceps (french press)","direct",15,9
"6229",12,20,"low",4,"A","db supine triceps ext.","direct",10,3
"6230",12,20,"low",4,"A","medx chest press","indirect",138,9
"6231",12,20,"low",4,"A","medx leg press - squat","direct",212,10
"6232",12,20,"low",4,"A","medx prone leg curl","direct",104,8
"6233",12,20,"low",4,"B","medx seated row","indirect",140,9
"6234",12,20,"low",4,"A","naut. power plus leg ext.","direct",65,8
"6235",12,20,"low",4,"B","naut. power plus ohp","indirect",12.5,7
"6236",12,20,"low",4,"A","split stance biceps curl","direct",12,6
"6237",12,20,"low",5,"B","db incline hammer curl","direct",12,9
"6238",12,20,"low",5,"B","db romanian deadlift","direct",35,8
"6239",12,20,"low",5,"B","db seated triceps (french press)","direct",15,6
"6240",12,20,"low",5,"A","db supine triceps ext.","direct",12,3
"6241",12,20,"low",5,"A","medx chest press","indirect",138,10
"6242",12,20,"low",5,"A","medx leg press - squat","direct",214,9
"6243",12,20,"low",5,"A","medx prone leg curl","direct",104,8
"6244",12,20,"low",5,"B","medx seated row","indirect",140,10
"6245",12,20,"low",5,"A","naut. power plus leg ext.","direct",65,8
"6246",12,20,"low",5,"B","naut. power plus ohp","indirect",12.5,9
"6247",12,20,"low",5,"A","split stance biceps curl","direct",12,7
"6248",12,20,"low",6,"B","db incline hammer curl","direct",12,7
"6249",12,20,"low",6,"B","db romanian deadlift","direct",35,6
"6250",12,20,"low",6,"B","db seated triceps (french press)","direct",15,7
"6251",12,20,"low",6,"A","db supine triceps ext.","direct",8,10
"6252",12,20,"low",6,"A","medx chest press","indirect",142,8
"6253",12,20,"low",6,"A","medx leg press - squat","direct",214,11
"6254",12,20,"low",6,"A","medx prone leg curl","direct",104,9
"6255",12,20,"low",6,"B","medx seated row","indirect",140,10
"6256",12,20,"low",6,"A","naut. power plus leg ext.","direct",65,7
"6257",12,20,"low",6,"B","naut. power plus ohp","indirect",12.5,6
"6258",12,20,"low",6,"A","split stance biceps curl","direct",12,3
"6259",12,20,"low",7,"B","db incline hammer curl","direct",12,6
"6260",12,20,"low",7,"B","db romanian deadlift","direct",35,6
"6261",12,20,"low",7,"B","db seated triceps (french press)","direct",15,7
"6262",12,20,"low",7,"A","db supine triceps ext.","direct",12,5
"6263",12,20,"low",7,"A","medx chest press","indirect",142,9
"6264",12,20,"low",7,"A","medx leg press - squat","direct",214,6
"6265",12,20,"low",7,"A","medx prone leg curl","direct",104,8
"6266",12,20,"low",7,"B","medx seated row","indirect",142,7
"6267",12,20,"low",7,"A","naut. power plus leg ext.","direct",65,8
"6268",12,20,"low",7,"B","naut. power plus ohp","indirect",12.5,6
"6269",12,20,"low",7,"A","split stance biceps curl","direct",10,3
"6270",12,20,"low",8,"B","db incline hammer curl","direct",12,7
"6271",12,20,"low",8,"B","db romanian deadlift","direct",35,7
"6272",12,20,"low",8,"B","db seated triceps (french press)","direct",15,7
"6273",12,20,"low",8,"A","db supine triceps ext.","direct",12,6
"6274",12,20,"low",8,"A","medx chest press","indirect",142,9
"6275",12,20,"low",8,"A","medx leg press - squat","direct",214,6
"6276",12,20,"low",8,"A","medx prone leg curl","direct",104,9
"6277",12,20,"low",8,"B","medx seated row","indirect",142,8
"6278",12,20,"low",8,"A","naut. power plus leg ext.","direct",65,8
"6279",12,20,"low",8,"B","naut. power plus ohp","indirect",12.5,9
"6280",12,20,"low",8,"A","split stance biceps curl","direct",8,12
"6281",12,20,"low",9,"B","db incline hammer curl","direct",12,7
"6282",12,20,"low",9,"B","db romanian deadlift","direct",35,9
"6283",12,20,"low",9,"B","db seated triceps (french press)","direct",15,7
"6284",12,20,"low",9,"A","db supine triceps ext.","direct",12,6
"6285",12,20,"low",9,"A","medx chest press","indirect",142,8
"6286",12,20,"low",9,"A","medx leg press - squat","direct",210,8
"6287",12,20,"low",9,"A","medx prone leg curl","direct",104,9
"6288",12,20,"low",9,"B","medx seated row","indirect",142,10
"6289",12,20,"low",9,"A","naut. power plus leg ext.","direct",65,7
"6290",12,20,"low",9,"B","naut. power plus ohp","indirect",12.5,8
"6291",12,20,"low",9,"A","split stance biceps curl","direct",12,7
"6292",12,20,"low",10,"B","db incline hammer curl","direct",12,8
"6293",12,20,"low",10,"B","db romanian deadlift","direct",35,8
"6294",12,20,"low",10,"B","db seated triceps (french press)","direct",15,8
"6295",12,20,"low",10,"A","db supine triceps ext.","direct",12,6
"6296",12,20,"low",10,"A","medx chest press","indirect",142,7
"6297",12,20,"low",10,"A","medx leg press - squat","direct",210,8
"6298",12,20,"low",10,"A","medx prone leg curl","direct",104,8
"6299",12,20,"low",10,"B","medx seated row","indirect",146,6
"6300",12,20,"low",10,"A","naut. power plus leg ext.","direct",65,7
"6301",12,20,"low",10,"B","naut. power plus ohp","indirect",12.5,9
"6302",12,20,"low",10,"A","split stance biceps curl","direct",12,8
"6303",12,20,"low",11,"B","db incline hammer curl","direct",12,8
"6304",12,20,"low",11,"B","db romanian deadlift","direct",35,10
"6305",12,20,"low",11,"B","db seated triceps (french press)","direct",15,7
"6306",12,20,"low",11,"A","db supine triceps ext.","direct",12,5
"6307",12,20,"low",11,"A","medx chest press","indirect",142,10
"6308",12,20,"low",11,"A","medx leg press - squat","direct",210,8
"6309",12,20,"low",11,"A","medx prone leg curl","direct",104,9
"6310",12,20,"low",11,"B","medx seated row","indirect",146,7
"6311",12,20,"low",11,"A","naut. power plus leg ext.","direct",65,8
"6312",12,20,"low",11,"B","naut. power plus ohp","indirect",12.5,9
"6313",12,20,"low",11,"A","split stance biceps curl","direct",12,7
"6314",12,20,"low",12,"B","db incline hammer curl","direct",12,9
"6315",12,20,"low",12,"B","db romanian deadlift","direct",37.5,7
"6316",12,20,"low",12,"B","db seated triceps (french press)","direct",15,7
"6317",12,20,"low",12,"A","db supine triceps ext.","direct",12,5
"6318",12,20,"low",12,"A","medx chest press","indirect",146,8
"6319",12,20,"low",12,"A","medx leg press - squat","direct",210,10
"6320",12,20,"low",12,"A","medx prone leg curl","direct",104,8
"6321",12,20,"low",12,"B","medx seated row","indirect",146,8
"6322",12,20,"low",12,"A","naut. power plus leg ext.","direct",65,6
"6323",12,20,"low",12,"B","naut. power plus ohp","indirect",12.5,9
"6324",12,20,"low",12,"A","split stance biceps curl","direct",12,6
"6325",12,20,"low",13,"B","db incline hammer curl","direct",12,8
"6326",12,20,"low",13,"B","db romanian deadlift","direct",37.5,8
"6327",12,20,"low",13,"B","db seated triceps (french press)","direct",15,9
"6328",12,20,"low",13,"A","db supine triceps ext.","direct",12,5
"6329",12,20,"low",13,"A","medx chest press","indirect",146,8
"6330",12,20,"low",13,"A","medx leg press - squat","direct",214,10
"6331",12,20,"low",13,"A","medx prone leg curl","direct",104,9
"6332",12,20,"low",13,"B","medx seated row","indirect",146,9
"6333",12,20,"low",13,"A","naut. power plus leg ext.","direct",65,8
"6334",12,20,"low",13,"B","naut. power plus ohp","indirect",12.5,10
"6335",12,20,"low",13,"A","split stance biceps curl","direct",12,10
"6336",12,20,"low",14,"B","db incline hammer curl","direct",12,9
"6337",12,20,"low",14,"B","db romanian deadlift","direct",37.5,10
"6338",12,20,"low",14,"B","db seated triceps (french press)","direct",15,10
"6339",12,20,"low",14,"A","db supine triceps ext.","direct",12,5
"6340",12,20,"low",14,"A","medx chest press","indirect",146,8
"6341",12,20,"low",14,"A","medx leg press - squat","direct",218,8
"6342",12,20,"low",14,"A","medx prone leg curl","direct",104,9
"6343",12,20,"low",14,"B","medx seated row","indirect",146,9
"6344",12,20,"low",14,"A","naut. power plus leg ext.","direct",65,9
"6345",12,20,"low",14,"B","naut. power plus ohp","indirect",15,8
"6346",12,20,"low",14,"A","split stance biceps curl","direct",12,9
"6347",12,20,"low",15,"B","db incline hammer curl","direct",12,8
"6348",12,20,"low",15,"B","db romanian deadlift","direct",40,7
"6349",12,20,"low",15,"B","db seated triceps (french press)","direct",17.5,8
"6350",12,20,"low",15,"A","db supine triceps ext.","direct",12,6
"6351",12,20,"low",15,"A","medx chest press","indirect",146,8
"6352",12,20,"low",15,"A","medx leg press - squat","direct",218,10
"6353",12,20,"low",15,"A","medx prone leg curl","direct",104,9
"6354",12,20,"low",15,"B","medx seated row","indirect",146,8
"6355",12,20,"low",15,"A","naut. power plus leg ext.","direct",65,9
"6356",12,20,"low",15,"B","naut. power plus ohp","indirect",15,8
"6357",12,20,"low",15,"A","split stance biceps curl","direct",12,7
"6358",12,20,"low",16,"B","db incline hammer curl","direct",12,7
"6359",12,20,"low",16,"B","db romanian deadlift","direct",40,8
"6360",12,20,"low",16,"B","db seated triceps (french press)","direct",17.5,8
"6361",12,20,"low",16,"A","db supine triceps ext.","direct",12,9
"6362",12,20,"low",16,"A","medx chest press","indirect",146,10
"6363",12,20,"low",16,"A","medx leg press - squat","direct",220,6
"6364",12,20,"low",16,"A","medx prone leg curl","direct",104,7
"6365",12,20,"low",16,"B","medx seated row","indirect",146,7
"6366",12,20,"low",16,"A","naut. power plus leg ext.","direct",65,10
"6367",12,20,"low",16,"B","naut. power plus ohp","indirect",15,7
"6368",12,20,"low",16,"A","split stance biceps curl","direct",12,8
"6369",12,20,"low",17,"B","db incline hammer curl","direct",NA,NA
"6370",12,20,"low",17,"B","db romanian deadlift","direct",NA,NA
"6371",12,20,"low",17,"B","db seated triceps (french press)","direct",NA,NA
"6372",12,20,"low",17,"A","db supine triceps ext.","direct",12,7
"6373",12,20,"low",17,"A","medx chest press","indirect",150,9
"6374",12,20,"low",17,"A","medx leg press - squat","direct",220,9
"6375",12,20,"low",17,"A","medx prone leg curl","direct",104,7
"6376",12,20,"low",17,"B","medx seated row","indirect",NA,NA
"6377",12,20,"low",17,"A","naut. power plus leg ext.","direct",67.6,8
"6378",12,20,"low",17,"B","naut. power plus ohp","indirect",NA,NA
"6379",12,20,"low",17,"A","split stance biceps curl","direct",12,7
"6380",12,20,"low",18,"B","db incline hammer curl","direct",NA,NA
"6381",12,20,"low",18,"B","db romanian deadlift","direct",NA,NA
"6382",12,20,"low",18,"B","db seated triceps (french press)","direct",NA,NA
"6383",12,20,"low",18,"A","db supine triceps ext.","direct",NA,NA
"6384",12,20,"low",18,"A","medx chest press","indirect",NA,NA
"6385",12,20,"low",18,"A","medx leg press - squat","direct",NA,NA
"6386",12,20,"low",18,"A","medx prone leg curl","direct",NA,NA
"6387",12,20,"low",18,"B","medx seated row","indirect",NA,NA
"6388",12,20,"low",18,"A","naut. power plus leg ext.","direct",NA,NA
"6389",12,20,"low",18,"B","naut. power plus ohp","indirect",NA,NA
"6390",12,20,"low",18,"A","split stance biceps curl","direct",NA,NA
"6391",16,24,"high",1,NA,"db incline hammer curl","direct",15,8
"6392",16,24,"high",1,NA,"db romanian deadlift","direct",30,15
"6393",16,24,"high",1,NA,"db seated triceps (french press)","direct",10,8
"6394",16,24,"high",1,NA,"db supine triceps ext.","direct",10,8
"6395",16,24,"high",1,NA,"imagine chest press","indirect",64,10
"6396",16,24,"high",1,NA,"imagine leg ext.","direct",80,10
"6397",16,24,"high",1,NA,"imagine leg press - sq","direct",350,9
"6398",16,24,"high",1,NA,"imagine overhead press","indirect",54,9
"6399",16,24,"high",1,NA,"imagine seated leg curl","direct",86,9
"6400",16,24,"high",1,NA,"imagine seated row","indirect",100,6
"6401",16,24,"high",1,NA,"imagine torso arm - sup","indirect",140,10
"6402",16,24,"high",1,NA,"split stance biceps curl","direct",15,8
"6403",16,24,"high",2,NA,"db incline hammer curl","direct",15,8
"6404",16,24,"high",2,NA,"db romanian deadlift","direct",40,12
"6405",16,24,"high",2,NA,"db seated triceps (french press)","direct",10,12
"6406",16,24,"high",2,NA,"db supine triceps ext.","direct",10,9
"6407",16,24,"high",2,NA,"imagine chest press","indirect",66,11
"6408",16,24,"high",2,NA,"imagine leg ext.","direct",82,10
"6409",16,24,"high",2,NA,"imagine leg press - sq","direct",350,11
"6410",16,24,"high",2,NA,"imagine overhead press","indirect",54,9
"6411",16,24,"high",2,NA,"imagine seated leg curl","direct",86,9
"6412",16,24,"high",2,NA,"imagine seated row","indirect",98,8
"6413",16,24,"high",2,NA,"imagine torso arm - sup","indirect",142,11
"6414",16,24,"high",2,NA,"split stance biceps curl","direct",15,9
"6415",16,24,"high",3,NA,"db incline hammer curl","direct",15,9
"6416",16,24,"high",3,NA,"db romanian deadlift","direct",45,10
"6417",16,24,"high",3,NA,"db seated triceps (french press)","direct",15,9
"6418",16,24,"high",3,NA,"db supine triceps ext.","direct",10,10
"6419",16,24,"high",3,NA,"imagine chest press","indirect",70,9
"6420",16,24,"high",3,NA,"imagine leg ext.","direct",84,10
"6421",16,24,"high",3,NA,"imagine leg press - sq","direct",352,8
"6422",16,24,"high",3,NA,"imagine overhead press","indirect",54,10
"6423",16,24,"high",3,NA,"imagine seated leg curl","direct",86,8
"6424",16,24,"high",3,NA,"imagine seated row","indirect",98,9
"6425",16,24,"high",3,NA,"imagine torso arm - sup","indirect",144,10
"6426",16,24,"high",3,NA,"split stance biceps curl","direct",15,9
"6427",16,24,"high",4,NA,"db incline hammer curl","direct",15,10
"6428",16,24,"high",4,NA,"db romanian deadlift","direct",45,10
"6429",16,24,"high",4,NA,"db seated triceps (french press)","direct",15,9
"6430",16,24,"high",4,NA,"db supine triceps ext.","direct",10,10
"6431",16,24,"high",4,NA,"imagine chest press","indirect",70,9
"6432",16,24,"high",4,NA,"imagine leg ext.","direct",84,10
"6433",16,24,"high",4,NA,"imagine leg press - sq","direct",352,9
"6434",16,24,"high",4,NA,"imagine overhead press","indirect",56,9
"6435",16,24,"high",4,NA,"imagine seated leg curl","direct",86,7
"6436",16,24,"high",4,NA,"imagine seated row","indirect",98,10
"6437",16,24,"high",4,NA,"imagine torso arm - sup","indirect",146,10
"6438",16,24,"high",4,NA,"split stance biceps curl","direct",15,10
"6439",16,24,"high",5,NA,"db incline hammer curl","direct",15,10
"6440",16,24,"high",5,NA,"db romanian deadlift","direct",45,9
"6441",16,24,"high",5,NA,"db seated triceps (french press)","direct",15,9
"6442",16,24,"high",5,NA,"db supine triceps ext.","direct",10,12
"6443",16,24,"high",5,NA,"imagine chest press","indirect",70,10
"6444",16,24,"high",5,NA,"imagine leg ext.","direct",84,10
"6445",16,24,"high",5,NA,"imagine leg press - sq","direct",352,8
"6446",16,24,"high",5,NA,"imagine overhead press","indirect",56,9
"6447",16,24,"high",5,NA,"imagine seated leg curl","direct",86,8
"6448",16,24,"high",5,NA,"imagine seated row","indirect",100,10
"6449",16,24,"high",5,NA,"imagine torso arm - sup","indirect",146,12
"6450",16,24,"high",5,NA,"split stance biceps curl","direct",15,12
"6451",16,24,"high",6,NA,"db incline hammer curl","direct",15,11
"6452",16,24,"high",6,NA,"db romanian deadlift","direct",45,10
"6453",16,24,"high",6,NA,"db seated triceps (french press)","direct",15,9
"6454",16,24,"high",6,NA,"db supine triceps ext.","direct",15,7
"6455",16,24,"high",6,NA,"imagine chest press","indirect",74,8
"6456",16,24,"high",6,NA,"imagine leg ext.","direct",86,9
"6457",16,24,"high",6,NA,"imagine leg press - sq","direct",352,10
"6458",16,24,"high",6,NA,"imagine overhead press","indirect",56,9
"6459",16,24,"high",6,NA,"imagine seated leg curl","direct",86,8
"6460",16,24,"high",6,NA,"imagine seated row","indirect",102,8
"6461",16,24,"high",6,NA,"imagine torso arm - sup","indirect",154,8
"6462",16,24,"high",6,NA,"split stance biceps curl","direct",20,7
"6463",16,24,"high",7,NA,"db incline hammer curl","direct",20,4
"6464",16,24,"high",7,NA,"db romanian deadlift","direct",50,10
"6465",16,24,"high",7,NA,"db seated triceps (french press)","direct",15,10
"6466",16,24,"high",7,NA,"db supine triceps ext.","direct",15,8
"6467",16,24,"high",7,NA,"imagine chest press","indirect",74,8
"6468",16,24,"high",7,NA,"imagine leg ext.","direct",86,9
"6469",16,24,"high",7,NA,"imagine leg press - sq","direct",356,6
"6470",16,24,"high",7,NA,"imagine overhead press","indirect",56,9
"6471",16,24,"high",7,NA,"imagine seated leg curl","direct",86,8
"6472",16,24,"high",7,NA,"imagine seated row","indirect",102,10
"6473",16,24,"high",7,NA,"imagine torso arm - sup","indirect",154,10
"6474",16,24,"high",7,NA,"split stance biceps curl","direct",20,7
"6475",16,24,"high",8,NA,"db incline hammer curl","direct",15,8
"6476",16,24,"high",8,NA,"db romanian deadlift","direct",50,8
"6477",16,24,"high",8,NA,"db seated triceps (french press)","direct",20,8
"6478",16,24,"high",8,NA,"db supine triceps ext.","direct",15,10
"6479",16,24,"high",8,NA,"imagine chest press","indirect",74,10
"6480",16,24,"high",8,NA,"imagine leg ext.","direct",86,9
"6481",16,24,"high",8,NA,"imagine leg press - sq","direct",356,10
"6482",16,24,"high",8,NA,"imagine overhead press","indirect",56,10
"6483",16,24,"high",8,NA,"imagine seated leg curl","direct",86,8
"6484",16,24,"high",8,NA,"imagine seated row","indirect",106,7
"6485",16,24,"high",8,NA,"imagine torso arm - sup","indirect",158,10
"6486",16,24,"high",8,NA,"split stance biceps curl","direct",20,7
"6487",16,24,"high",9,NA,"db incline hammer curl","direct",15,8
"6488",16,24,"high",9,NA,"db romanian deadlift","direct",50,9
"6489",16,24,"high",9,NA,"db seated triceps (french press)","direct",20,9
"6490",16,24,"high",9,NA,"db supine triceps ext.","direct",15,10
"6491",16,24,"high",9,NA,"imagine chest press","indirect",76,9
"6492",16,24,"high",9,NA,"imagine leg ext.","direct",86,10
"6493",16,24,"high",9,NA,"imagine leg press - sq","direct",362,8
"6494",16,24,"high",9,NA,"imagine overhead press","indirect",58,10
"6495",16,24,"high",9,NA,"imagine seated leg curl","direct",86,9
"6496",16,24,"high",9,NA,"imagine seated row","indirect",106,8
"6497",16,24,"high",9,NA,"imagine torso arm - sup","indirect",162,8
"6498",16,24,"high",9,NA,"split stance biceps curl","direct",20,7
"6499",16,24,"high",10,NA,"db incline hammer curl","direct",15,8
"6500",16,24,"high",10,NA,"db romanian deadlift","direct",50,8
"6501",16,24,"high",10,NA,"db seated triceps (french press)","direct",20,10
"6502",16,24,"high",10,NA,"db supine triceps ext.","direct",15,11
"6503",16,24,"high",10,NA,"imagine chest press","indirect",76,10
"6504",16,24,"high",10,NA,"imagine leg ext.","direct",88,10
"6505",16,24,"high",10,NA,"imagine leg press - sq","direct",362,8
"6506",16,24,"high",10,NA,"imagine overhead press","indirect",60,8
"6507",16,24,"high",10,NA,"imagine seated leg curl","direct",86,10
"6508",16,24,"high",10,NA,"imagine seated row","indirect",106,8
"6509",16,24,"high",10,NA,"imagine torso arm - sup","indirect",162,10
"6510",16,24,"high",10,NA,"split stance biceps curl","direct",20,7
"6511",16,24,"high",11,NA,"db incline hammer curl","direct",15,9
"6512",16,24,"high",11,NA,"db romanian deadlift","direct",50,8
"6513",16,24,"high",11,NA,"db seated triceps (french press)","direct",20,10
"6514",16,24,"high",11,NA,"db supine triceps ext.","direct",15,10
"6515",16,24,"high",11,NA,"imagine chest press","indirect",80,8
"6516",16,24,"high",11,NA,"imagine leg ext.","direct",92,10
"6517",16,24,"high",11,NA,"imagine leg press - sq","direct",362,10
"6518",16,24,"high",11,NA,"imagine overhead press","indirect",60,9
"6519",16,24,"high",11,NA,"imagine seated leg curl","direct",90,10
"6520",16,24,"high",11,NA,"imagine seated row","indirect",106,8
"6521",16,24,"high",11,NA,"imagine torso arm - sup","indirect",166,8
"6522",16,24,"high",11,NA,"split stance biceps curl","direct",20,7
"6523",16,24,"high",12,NA,"db incline hammer curl","direct",15,8
"6524",16,24,"high",12,NA,"db romanian deadlift","direct",50,9
"6525",16,24,"high",12,NA,"db seated triceps (french press)","direct",20,8
"6526",16,24,"high",12,NA,"db supine triceps ext.","direct",15,10
"6527",16,24,"high",12,NA,"imagine chest press","indirect",80,9
"6528",16,24,"high",12,NA,"imagine leg ext.","direct",96,9
"6529",16,24,"high",12,NA,"imagine leg press - sq","direct",366,10
"6530",16,24,"high",12,NA,"imagine overhead press","indirect",60,8
"6531",16,24,"high",12,NA,"imagine seated leg curl","direct",94,8
"6532",16,24,"high",12,NA,"imagine seated row","indirect",106,8
"6533",16,24,"high",12,NA,"imagine torso arm - sup","indirect",166,10
"6534",16,24,"high",12,NA,"split stance biceps curl","direct",20,7
"6535",16,24,"high",13,NA,"db incline hammer curl","direct",15,10
"6536",16,24,"high",13,NA,"db romanian deadlift","direct",50,9
"6537",16,24,"high",13,NA,"db seated triceps (french press)","direct",20,9
"6538",16,24,"high",13,NA,"db supine triceps ext.","direct",15,10
"6539",16,24,"high",13,NA,"imagine chest press","indirect",80,10
"6540",16,24,"high",13,NA,"imagine leg ext.","direct",96,10
"6541",16,24,"high",13,NA,"imagine leg press - sq","direct",370,10
"6542",16,24,"high",13,NA,"imagine overhead press","indirect",60,10
"6543",16,24,"high",13,NA,"imagine seated leg curl","direct",94,8
"6544",16,24,"high",13,NA,"imagine seated row","indirect",106,10
"6545",16,24,"high",13,NA,"imagine torso arm - sup","indirect",170,10
"6546",16,24,"high",13,NA,"split stance biceps curl","direct",20,8
"6547",16,24,"high",14,NA,"db incline hammer curl","direct",15,10
"6548",16,24,"high",14,NA,"db romanian deadlift","direct",50,10
"6549",16,24,"high",14,NA,"db seated triceps (french press)","direct",20,10
"6550",16,24,"high",14,NA,"db supine triceps ext.","direct",15,10
"6551",16,24,"high",14,NA,"imagine chest press","indirect",84,10
"6552",16,24,"high",14,NA,"imagine leg ext.","direct",100,10
"6553",16,24,"high",14,NA,"imagine leg press - sq","direct",374,8
"6554",16,24,"high",14,NA,"imagine overhead press","indirect",64,8
"6555",16,24,"high",14,NA,"imagine seated leg curl","direct",94,10
"6556",16,24,"high",14,NA,"imagine seated row","indirect",110,10
"6557",16,24,"high",14,NA,"imagine torso arm - sup","indirect",174,10
"6558",16,24,"high",14,NA,"split stance biceps curl","direct",20,8
"6559",16,24,"high",15,NA,"db incline hammer curl","direct",15,10
"6560",16,24,"high",15,NA,"db romanian deadlift","direct",55,10
"6561",16,24,"high",15,NA,"db seated triceps (french press)","direct",20,8
"6562",16,24,"high",15,NA,"db supine triceps ext.","direct",15,10
"6563",16,24,"high",15,NA,"imagine chest press","indirect",88,9
"6564",16,24,"high",15,NA,"imagine leg ext.","direct",104,9
"6565",16,24,"high",15,NA,"imagine leg press - sq","direct",374,10
"6566",16,24,"high",15,NA,"imagine overhead press","indirect",64,9
"6567",16,24,"high",15,NA,"imagine seated leg curl","direct",98,10
"6568",16,24,"high",15,NA,"imagine seated row","indirect",114,8
"6569",16,24,"high",15,NA,"imagine torso arm - sup","indirect",178,7
"6570",16,24,"high",15,NA,"split stance biceps curl","direct",20,7
"6571",16,24,"high",16,NA,"db incline hammer curl","direct",15,10
"6572",16,24,"high",16,NA,"db romanian deadlift","direct",55,8
"6573",16,24,"high",16,NA,"db seated triceps (french press)","direct",20,9
"6574",16,24,"high",16,NA,"db supine triceps ext.","direct",15,10
"6575",16,24,"high",16,NA,"imagine chest press","indirect",88,10
"6576",16,24,"high",16,NA,"imagine leg ext.","direct",104,9
"6577",16,24,"high",16,NA,"imagine leg press - sq","direct",378,10
"6578",16,24,"high",16,NA,"imagine overhead press","indirect",64,9
"6579",16,24,"high",16,NA,"imagine seated leg curl","direct",100,9
"6580",16,24,"high",16,NA,"imagine seated row","indirect",114,8
"6581",16,24,"high",16,NA,"imagine torso arm - sup","indirect",176,8
"6582",16,24,"high",16,NA,"split stance biceps curl","direct",20,8
"6583",16,24,"high",17,NA,"db incline hammer curl","direct",15,10
"6584",16,24,"high",17,NA,"db romanian deadlift","direct",55,10
"6585",16,24,"high",17,NA,"db seated triceps (french press)","direct",20,9
"6586",16,24,"high",17,NA,"db supine triceps ext.","direct",15,11
"6587",16,24,"high",17,NA,"imagine chest press","indirect",90,9
"6588",16,24,"high",17,NA,"imagine leg ext.","direct",104,10
"6589",16,24,"high",17,NA,"imagine leg press - sq","direct",384,10
"6590",16,24,"high",17,NA,"imagine overhead press","indirect",64,10
"6591",16,24,"high",17,NA,"imagine seated leg curl","direct",100,9
"6592",16,24,"high",17,NA,"imagine seated row","indirect",114,8
"6593",16,24,"high",17,NA,"imagine torso arm - sup","indirect",176,8
"6594",16,24,"high",17,NA,"split stance biceps curl","direct",20,8
"6595",16,24,"high",18,NA,"db incline hammer curl","direct",15,10
